Region,Year,Indicator Name,Indicator Value,Source,Indicator Group
SNNPR,2011,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
SNNPR,2013,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
SNNPR,2014,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
SNNPR,2016,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
SNNPR,2017,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
SNNPR,1995,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,1996,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,1999,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,2000,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,2004,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,2005,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,2007,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,2008,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,2010,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,2011,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,2013,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,2014,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,2016,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
SNNPR,2017,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,1995,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,1996,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,1999,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,2000,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,2004,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,2005,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,2007,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,2008,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,2010,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,2011,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,2013,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,2014,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,2016,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,2017,Total spending on PHC per capita (USD),0,NHA,Global PHC
Gambella ,1995,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,1996,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,1999,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,2000,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,2004,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,2005,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,2007,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,2008,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,2010,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,2011,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,2013,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,2014,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,2016,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,2017,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Gambella ,1995,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,1996,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,1999,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,2000,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,2004,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,2005,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,2007,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,2008,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,2010,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,2011,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,2013,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,2014,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,2016,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,2017,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Gambella ,1995,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,1996,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,1999,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,2000,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,2004,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,2005,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,2007,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,2008,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,2010,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,2011,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,2013,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,2014,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,2016,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Gambella ,2017,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,1995,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,1996,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,1999,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,2000,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,2004,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,2005,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,2007,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,2008,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,2010,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,2011,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,2013,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,2014,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,2016,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,2017,Total spending on PHC per capita (USD),0,NHA,Global PHC
Harari ,1995,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,1996,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,1999,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,2000,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,2004,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,2005,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,2007,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,2008,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,2010,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,2011,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,2013,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,2014,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,2016,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,2017,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Harari ,1995,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,1996,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,1999,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,2000,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,2004,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,2005,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,2007,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,2008,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,2010,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,2011,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,2013,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,2014,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,2016,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,2017,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Harari ,1995,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,1996,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,1999,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,2000,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,2004,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,2005,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,2007,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,2008,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,2010,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,2011,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,2013,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,2014,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,2016,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Harari ,2017,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,1995,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,1996,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,1999,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,2000,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,2004,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,2005,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,2007,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,2008,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,2010,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,2011,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,2013,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,2014,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,2016,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,2017,Total spending on PHC per capita (USD),0,NHA,Global PHC
Addis Ababa ,1995,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,1996,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,1999,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,2000,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,2004,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,2005,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,2007,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,2008,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,2010,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,2011,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,2013,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,2014,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,2016,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,2017,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Addis Ababa ,1995,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,1996,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,1999,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,2000,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,2004,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,2005,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,2007,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,2008,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,2010,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,2011,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,2013,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,2014,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,2016,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,2017,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Addis Ababa ,1995,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,1996,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,1999,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,2000,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,2004,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,2005,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,2007,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,2008,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,2010,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,2011,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,2013,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,2014,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,2016,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Addis Ababa ,2017,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,1995,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,1996,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,1999,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,2000,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,2004,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,2005,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,2007,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,2008,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,2010,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,2011,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,2013,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,2014,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,2016,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,2017,Total spending on PHC per capita (USD),0,NHA,Global PHC
Dire Dawa ,1995,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,1996,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,1999,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,2000,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,2004,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,2005,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,2007,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,2008,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,2010,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,2011,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,2013,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,2014,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,2016,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,2017,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Dire Dawa ,1995,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,1996,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,1999,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,2000,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,2004,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,2005,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,2007,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,2008,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,2010,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,2011,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,2013,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,2014,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,2016,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,2017,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Dire Dawa ,1995,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,1996,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,1999,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,2000,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,2004,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,2005,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,2007,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,2008,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,2010,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,2011,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,2013,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,2014,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,2016,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Dire Dawa ,2017,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,1995,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,1996,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,1999,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,2000,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,2004,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,2005,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,2007,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,2008,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,2010,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,2011,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,2013,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,2014,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,2016,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,2017,Total spending on PHC per capita (USD),0,NHA,Global PHC
Sidama,1995,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,1996,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,1999,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,2000,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,2004,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,2005,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,2007,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,2008,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,2010,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,2011,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,2013,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,2014,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,2016,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,2017,Share of overall health spending on PHC as % of current heal,0,NHA,Global PHC
Sidama,1995,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,1996,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,1999,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,2000,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,2004,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,2005,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,2007,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,2008,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,2010,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,2011,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,2013,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,2014,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,2016,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,2017,Share of government health spending on PHC as % of total gov,0,NHA,Global PHC
Sidama,1995,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,1996,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,1999,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,2000,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,2004,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,2005,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,2007,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,2008,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,2010,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,2011,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,2013,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,2014,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,2016,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
Sidama,2017,Government domestic spending on PHC as % of total spending o,0,NHA,Global PHC
National,1995,Total spending on PHC per capita (USD),1.05,NHA,Global PHC
National,1996,Total spending on PHC per capita (USD),1.05,NHA,Global PHC
National,1999,Total spending on PHC per capita (USD),1.93,NHA,Global PHC
National,2000,Total spending on PHC per capita (USD),1.93,NHA,Global PHC
National,2004,Total spending on PHC per capita (USD),2.8,NHA,Global PHC
National,2005,Total spending on PHC per capita (USD),2.8,NHA,Global PHC
National,2007,Total spending on PHC per capita (USD),9.3,NHA,Global PHC
National,2008,Total spending on PHC per capita (USD),9.3,NHA,Global PHC
National,2010,Total spending on PHC per capita (USD),11.24,NHA,Global PHC
National,2011,Total spending on PHC per capita (USD),11.24,NHA,Global PHC
National,2013,Total spending on PHC per capita (USD),14.61,NHA,Global PHC
National,2014,Total spending on PHC per capita (USD),14.61,NHA,Global PHC
National,2016,Total spending on PHC per capita (USD),17.37,NHA,Global PHC
National,2017,Total spending on PHC per capita (USD),17.37,NHA,Global PHC
National,1995,Share of overall health spending on PHC as % of current heal,29,NHA,Global PHC
National,1996,Share of overall health spending on PHC as % of current heal,29,NHA,Global PHC
National,1999,Share of overall health spending on PHC as % of current heal,38,NHA,Global PHC
National,2000,Share of overall health spending on PHC as % of current heal,38,NHA,Global PHC
National,2004,Share of overall health spending on PHC as % of current heal,44,NHA,Global PHC
National,2005,Share of overall health spending on PHC as % of current heal,44,NHA,Global PHC
National,2007,Share of overall health spending on PHC as % of current heal,64,NHA,Global PHC
National,2008,Share of overall health spending on PHC as % of current heal,64,NHA,Global PHC
National,2010,Share of overall health spending on PHC as % of current heal,60,NHA,Global PHC
National,2011,Share of overall health spending on PHC as % of current heal,60,NHA,Global PHC
National,2013,Share of overall health spending on PHC as % of current heal,57,NHA,Global PHC
National,2014,Share of overall health spending on PHC as % of current heal,57,NHA,Global PHC
National,2016,Share of overall health spending on PHC as % of current heal,58,NHA,Global PHC
National,2017,Share of overall health spending on PHC as % of current heal,58,NHA,Global PHC
National,1995,Share of government health spending on PHC as % of total gov,34,NHA,Global PHC
National,1996,Share of government health spending on PHC as % of total gov,34,NHA,Global PHC
National,1999,Share of government health spending on PHC as % of total gov,43,NHA,Global PHC
National,2000,Share of government health spending on PHC as % of total gov,43,NHA,Global PHC
National,2004,Share of government health spending on PHC as % of total gov,49,NHA,Global PHC
National,2005,Share of government health spending on PHC as % of total gov,49,NHA,Global PHC
National,2007,Share of government health spending on PHC as % of total gov,69,NHA,Global PHC
National,2008,Share of government health spending on PHC as % of total gov,69,NHA,Global PHC
National,2010,Share of government health spending on PHC as % of total gov,65,NHA,Global PHC
National,2011,Share of government health spending on PHC as % of total gov,65,NHA,Global PHC
National,2013,Share of government health spending on PHC as % of total gov,62,NHA,Global PHC
National,2014,Share of government health spending on PHC as % of total gov,62,NHA,Global PHC
National,2016,Share of government health spending on PHC as % of total gov,63,NHA,Global PHC
National,2017,Share of government health spending on PHC as % of total gov,63,NHA,Global PHC
National,1995,Government domestic spending on PHC as % of total spending o,51,NHA,Global PHC
National,1996,Government domestic spending on PHC as % of total spending o,51,NHA,Global PHC
National,1999,Government domestic spending on PHC as % of total spending o,41,NHA,Global PHC
National,2000,Government domestic spending on PHC as % of total spending o,41,NHA,Global PHC
National,2004,Government domestic spending on PHC as % of total spending o,35,NHA,Global PHC
National,2005,Government domestic spending on PHC as % of total spending o,35,NHA,Global PHC
National,2007,Government domestic spending on PHC as % of total spending o,25,NHA,Global PHC
National,2008,Government domestic spending on PHC as % of total spending o,25,NHA,Global PHC
National,2010,Government domestic spending on PHC as % of total spending o,19,NHA,Global PHC
National,2011,Government domestic spending on PHC as % of total spending o,19,NHA,Global PHC
National,2013,Government domestic spending on PHC as % of total spending o,36,NHA,Global PHC
National,2014,Government domestic spending on PHC as % of total spending o,36,NHA,Global PHC
National,2016,Government domestic spending on PHC as % of total spending o,39,NHA,Global PHC
National,2017,Government domestic spending on PHC as % of total spending o,39,NHA,Global PHC
